x-axis,1,2
second,Volt,Volt
+11.87500E-03,-1.26130652E+00,-14.19880663E+00
+11.90000E-03,-1.24623114E+00,-14.28674633E+00
+11.92500E-03,-1.24623114E+00,-14.26162070E+00
+11.95000E-03,-1.24623114E+00,-14.34956040E+00
+11.97500E-03,-1.20603014E+00,-14.37468603E+00
+12.00000E-03,-1.20351758E+00,-14.58825387E+00
+12.02500E-03,-1.15829144E+00,-14.36212321E+00
+12.05000E-03,-1.12562813E+00,-14.24905789E+00
+12.07500E-03,-1.12562813E+00,-14.31187196E+00
+12.10000E-03,-1.08291456E+00,-14.19880663E+00
+12.12500E-03,-1.05778893E+00,-14.26162070E+00
+12.15000E-03,-1.01256280E+00,-14.39981166E+00
+12.17500E-03,-1.00753768E+00,-14.21136944E+00
+12.20000E-03,-1.00502511E+00,-14.39981166E+00
+12.22500E-03,-997.48743E-03,-14.39981166E+00
+12.25000E-03,-952.26130E-03,-14.39981166E+00
+12.27500E-03,-924.62311E-03,-14.31187196E+00
+12.30000E-03,-884.42210E-03,-14.48775135E+00
+12.32500E-03,-844.22110E-03,-14.32443477E+00
+12.35000E-03,-851.75878E-03,-14.23649507E+00
+12.37500E-03,-839.19597E-03,-14.39981166E+00
+12.40000E-03,-763.81909E-03,-14.19880663E+00
+12.42500E-03,-728.64321E-03,-14.19880663E+00
+12.45000E-03,-723.61808E-03,-14.39981166E+00
+12.47500E-03,-698.49245E-03,-14.19880663E+00
+12.50000E-03,-683.41708E-03,-14.39981166E+00
+12.52500E-03,-655.77889E-03,-14.39981166E+00
+12.55000E-03,-643.21607E-03,-14.34956040E+00
+12.57500E-03,-603.01507E-03,-14.19880663E+00
+12.60000E-03,-562.81406E-03,-14.19880663E+00
+12.62500E-03,-555.27638E-03,-14.36212321E+00
+12.65000E-03,-510.05025E-03,-14.19880663E+00
+12.67500E-03,-464.82412E-03,-14.31187196E+00
+12.70000E-03,-482.41206E-03,-14.28674633E+00
+12.72500E-03,-442.21105E-03,-14.26162070E+00
+12.75000E-03,-409.54773E-03,-14.39981166E+00
+12.77500E-03,-396.98492E-03,-14.39981166E+00
+12.80000E-03,-321.60804E-03,-14.38724884E+00
+12.82500E-03,-354.27135E-03,-14.39981166E+00
+12.85000E-03,-281.40703E-03,-14.33699758E+00
+12.87500E-03,-263.81909E-03,-14.27418351E+00
+12.90000E-03,-218.59296E-03,-14.29930914E+00
+12.92500E-03,-201.00502E-03,-14.19880663E+00
+12.95000E-03,-201.00502E-03,-14.34956040E+00
+12.97500E-03,-123.11558E-03,-14.39981166E+00
+13.00000E-03,-120.60301E-03,-14.19880663E+00
+13.02500E-03,-80.40201E-03,-14.36212321E+00
+13.05000E-03,-67.83920E-03,-14.39981166E+00
+13.07500E-03,-40.20100E-03,-14.19880663E+00
+13.10000E-03,+0.0E+00,-14.19880663E+00
+13.12500E-03,+25.12563E-03,-14.32443477E+00
+13.15000E-03,+70.35176E-03,-14.23649507E+00
+13.17500E-03,+42.71357E-03,-14.21136944E+00
+13.20000E-03,+120.60301E-03,-14.39981166E+00
+13.22500E-03,+125.62814E-03,-14.36212321E+00
+13.25000E-03,+201.00502E-03,-14.24905789E+00
+13.27500E-03,+201.00502E-03,-14.31187196E+00
+13.30000E-03,+218.59296E-03,-14.39981166E+00
+13.32500E-03,+266.33166E-03,-14.32443477E+00
+13.35000E-03,+281.40703E-03,-14.19880663E+00
+13.37500E-03,+281.40703E-03,-14.21136944E+00
+13.40000E-03,+359.29648E-03,-14.38724884E+00
+13.42500E-03,+366.83417E-03,-14.39981166E+00
+13.45000E-03,+402.01005E-03,-14.39981166E+00
+13.47500E-03,+417.08542E-03,-14.27418351E+00
+13.50000E-03,+422.11055E-03,-14.29930914E+00
+13.52500E-03,+467.33668E-03,-14.19880663E+00
+13.55000E-03,+482.41206E-03,-14.19880663E+00
+13.57500E-03,+522.61306E-03,-14.19880663E+00
+13.60000E-03,+522.61306E-03,-14.39981166E+00
+13.62500E-03,+567.83919E-03,-14.36212321E+00
+13.65000E-03,+603.01507E-03,-14.33699758E+00
+13.67500E-03,+618.09045E-03,-14.31187196E+00
+13.70000E-03,+663.31658E-03,-14.28674633E+00
+13.72500E-03,+708.54271E-03,-14.39981166E+00
+13.75000E-03,+713.56783E-03,-14.34956040E+00
+13.77500E-03,+723.61808E-03,-14.21136944E+00
+13.80000E-03,+761.30652E-03,-14.19880663E+00
+13.82500E-03,+809.04522E-03,-14.19880663E+00
+13.85000E-03,+844.22110E-03,-14.33699758E+00
+13.87500E-03,+859.29647E-03,-14.31187196E+00
+13.90000E-03,+844.22110E-03,-14.19880663E+00
+13.92500E-03,+884.42210E-03,-14.26162070E+00
+13.95000E-03,+924.62311E-03,-14.39981166E+00
+13.97500E-03,+959.79898E-03,-14.21136944E+00
+14.00000E-03,+1.00251255E+00,-14.38724884E+00
+14.02500E-03,+1.00502511E+00,-14.19880663E+00
+14.05000E-03,+1.00502511E+00,-14.24905789E+00
+14.07500E-03,+1.02010049E+00,-14.31187196E+00
+14.10000E-03,+1.06532662E+00,-14.29930914E+00
+14.12500E-03,+1.08542712E+00,-14.19880663E+00
+14.15000E-03,+1.11557788E+00,-14.34956040E+00
+14.17500E-03,+1.16582913E+00,-14.39981166E+00
+14.20000E-03,+1.12562813E+00,-14.39981166E+00
+14.22500E-03,+1.17085426E+00,-14.22393226E+00
+14.25000E-03,+1.16582913E+00,-14.33699758E+00
+14.27500E-03,+1.20603014E+00,-14.39981166E+00
+14.30000E-03,+1.22613064E+00,-14.39981166E+00
+14.32500E-03,+1.27135677E+00,-14.26162070E+00
+14.35000E-03,+1.24623114E+00,-14.19880663E+00
+14.37500E-03,+1.32160803E+00,-14.21136944E+00
+14.40000E-03,+1.28643215E+00,-14.39981166E+00
+14.42500E-03,+1.32663315E+00,-14.19880663E+00
+14.45000E-03,+1.35427134E+00,-14.29930914E+00
+14.47500E-03,+1.34924622E+00,-14.31187196E+00
+14.50000E-03,+1.34422109E+00,-14.19880663E+00
+14.52500E-03,+1.36683416E+00,-14.19880663E+00
+14.55000E-03,+1.40703516E+00,-14.19880663E+00
+14.57500E-03,+1.40201004E+00,-14.37468603E+00
+14.60000E-03,+1.40703516E+00,-14.19880663E+00
+14.62500E-03,+1.43969848E+00,-14.33699758E+00
+14.65000E-03,+1.44723617E+00,-14.39981166E+00
+14.67500E-03,+1.42211054E+00,-14.31187196E+00
+14.70000E-03,+1.42462310E+00,-14.19880663E+00
+14.72500E-03,+1.43216079E+00,-13.88473627E+00
+14.75000E-03,+1.41457285E+00,-4.77669600E+00
+14.77500E-03,+1.40703516E+00,+3.01224878E+00
+14.80000E-03,+1.40703516E+00,+13.13787700E+00
+14.82500E-03,+1.43969848E+00,+13.74089208E+00
+14.85000E-03,+1.40703516E+00,+13.74089208E+00
+14.87500E-03,+1.38944722E+00,+13.61526394E+00
+14.90000E-03,+1.40703516E+00,+13.74089208E+00
+14.92500E-03,+1.39195978E+00,+13.67807801E+00
+14.95000E-03,+1.35678391E+00,+13.77858052E+00
+14.97500E-03,+1.32914571E+00,+13.74089208E+00
+15.00000E-03,+1.32663315E+00,+13.74089208E+00
+15.02500E-03,+1.32663315E+00,+13.74089208E+00
+15.05000E-03,+1.31407034E+00,+13.74089208E+00
+15.07500E-03,+1.28643215E+00,+13.74089208E+00
+15.10000E-03,+1.26381908E+00,+13.62782675E+00
+15.12500E-03,+1.24623114E+00,+13.86652022E+00
+15.15000E-03,+1.24623114E+00,+13.89164585E+00
+15.17500E-03,+1.17336682E+00,+13.91677148E+00
+15.20000E-03,+1.20351758E+00,+13.53988706E+00
+15.22500E-03,+1.15829144E+00,+13.70320364E+00
+15.25000E-03,+1.13567838E+00,+13.74089208E+00
+15.27500E-03,+1.16582913E+00,+13.53988706E+00
+15.30000E-03,+1.10301506E+00,+13.74089208E+00
+15.32500E-03,+1.09547738E+00,+13.60270113E+00
+15.35000E-03,+1.08542712E+00,+13.89164585E+00
+15.37500E-03,+1.04020099E+00,+13.91677148E+00
+15.40000E-03,+1.00251255E+00,+13.74089208E+00
+15.42500E-03,+969.84924E-03,+13.90420867E+00
+15.45000E-03,+964.82411E-03,+13.87908304E+00
+15.47500E-03,+947.23617E-03,+13.85395741E+00
+15.50000E-03,+944.72361E-03,+13.74089208E+00
+15.52500E-03,+884.42210E-03,+13.86652022E+00
+15.55000E-03,+884.42210E-03,+13.77858052E+00
+15.57500E-03,+846.73366E-03,+13.74089208E+00
+15.60000E-03,+804.02009E-03,+13.94189711E+00
+15.62500E-03,+768.84421E-03,+13.76601771E+00
+15.65000E-03,+751.25627E-03,+13.74089208E+00
+15.67500E-03,+723.61808E-03,+13.74089208E+00
+15.70000E-03,+721.10552E-03,+13.84139460E+00
+15.72500E-03,+683.41708E-03,+13.80370615E+00
+15.75000E-03,+650.75376E-03,+13.94189711E+00
+15.77500E-03,+603.01507E-03,+13.74089208E+00
+15.80000E-03,+600.50251E-03,+13.74089208E+00
+15.82500E-03,+562.81406E-03,+13.74089208E+00
+15.85000E-03,+532.66331E-03,+13.74089208E+00
+15.87500E-03,+497.48743E-03,+13.81626897E+00
+15.90000E-03,+482.41206E-03,+13.82883178E+00
+15.92500E-03,+482.41206E-03,+13.74089208E+00
+15.95000E-03,+402.01005E-03,+13.62782675E+00
+15.97500E-03,+402.01005E-03,+13.74089208E+00
+16.00000E-03,+399.49748E-03,+13.53988706E+00
+16.02500E-03,+326.63316E-03,+13.56501268E+00
+16.05000E-03,+331.65829E-03,+13.74089208E+00
+16.07500E-03,+296.48241E-03,+13.74089208E+00
+16.10000E-03,+261.30653E-03,+13.74089208E+00
+16.12500E-03,+241.20603E-03,+13.74089208E+00
+16.15000E-03,+201.00502E-03,+13.74089208E+00
+16.17500E-03,+201.00502E-03,+13.71576645E+00
+16.20000E-03,+160.80402E-03,+13.74089208E+00
+16.22500E-03,+120.60301E-03,+13.74089208E+00
+16.25000E-03,+108.04020E-03,+13.74089208E+00
+16.27500E-03,+62.81407E-03,+13.94189711E+00
+16.30000E-03,+57.78894E-03,+13.62782675E+00
+16.32500E-03,+12.56281E-03,+13.86652022E+00
+16.35000E-03,+7.53769E-03,+13.74089208E+00
+16.37500E-03,-40.20100E-03,+13.74089208E+00
+16.40000E-03,-118.09045E-03,+13.72832927E+00
+16.42500E-03,-120.60301E-03,+13.76601771E+00
+16.45000E-03,-90.45226E-03,+13.74089208E+00
+16.47500E-03,-201.00502E-03,+13.74089208E+00
+16.50000E-03,-160.80402E-03,+13.84139460E+00
+16.52500E-03,-213.56784E-03,+13.74089208E+00
+16.55000E-03,-241.20603E-03,+13.89164585E+00
+16.57500E-03,-276.38191E-03,+13.91677148E+00
+16.60000E-03,-281.40703E-03,+13.74089208E+00
+16.62500E-03,-326.63316E-03,+13.70320364E+00
+16.65000E-03,-361.80904E-03,+13.53988706E+00
+16.67500E-03,-376.88442E-03,+13.74089208E+00
+16.70000E-03,-402.01005E-03,+13.72832927E+00
+16.72500E-03,-467.33668E-03,+13.74089208E+00
+16.75000E-03,-482.41206E-03,+13.74089208E+00
+16.77500E-03,-522.61306E-03,+13.75345490E+00
+16.80000E-03,-522.61306E-03,+13.92933429E+00
+16.82500E-03,-562.81406E-03,+13.76601771E+00
+16.85000E-03,-572.86432E-03,+13.59013831E+00
+16.87500E-03,-603.01507E-03,+13.74089208E+00
+16.90000E-03,-643.21607E-03,+13.72832927E+00
+16.92500E-03,-643.21607E-03,+13.74089208E+00
+16.95000E-03,-683.41708E-03,+13.74089208E+00
+16.97500E-03,-718.59296E-03,+13.94189711E+00
+17.00000E-03,-723.61808E-03,+13.72832927E+00
+17.02500E-03,-763.81909E-03,+13.56501268E+00
+17.05000E-03,-804.02009E-03,+13.74089208E+00
+17.07500E-03,-804.02009E-03,+13.74089208E+00
+17.10000E-03,-824.12059E-03,+13.74089208E+00
+17.12500E-03,-869.34672E-03,+13.74089208E+00
+17.15000E-03,-924.62311E-03,+13.62782675E+00
+17.17500E-03,-919.59798E-03,+13.89164585E+00
+17.20000E-03,-1.00251255E+00,+13.74089208E+00
+17.22500E-03,-964.82411E-03,+13.74089208E+00
+17.25000E-03,-1.00502511E+00,+13.79114334E+00
+17.27500E-03,-1.02010049E+00,+13.74089208E+00
+17.30000E-03,-1.02512562E+00,+13.82883178E+00
+17.32500E-03,-1.04522612E+00,+13.80370615E+00
+17.35000E-03,-1.08542712E+00,+13.74089208E+00
+17.37500E-03,-1.12060300E+00,+13.71576645E+00
+17.40000E-03,-1.16331657E+00,+13.74089208E+00
+17.42500E-03,-1.16582913E+00,+13.74089208E+00
+17.45000E-03,-1.20603014E+00,+13.74089208E+00
+17.47500E-03,-1.22864320E+00,+13.81626897E+00
+17.50000E-03,-1.24623114E+00,+13.74089208E+00
+17.52500E-03,-1.24623114E+00,+13.74089208E+00
+17.55000E-03,-1.23618089E+00,+13.74089208E+00
+17.57500E-03,-1.28643215E+00,+13.71576645E+00
+17.60000E-03,-1.28643215E+00,+13.74089208E+00
+17.62500E-03,-1.32663315E+00,+13.74089208E+00
+17.65000E-03,-1.35427134E+00,+13.74089208E+00
+17.67500E-03,-1.34170853E+00,+13.74089208E+00
+17.70000E-03,-1.36683416E+00,+13.74089208E+00
+17.72500E-03,-1.39195978E+00,+13.60270113E+00
+17.75000E-03,-1.40703516E+00,+13.77858052E+00
+17.77500E-03,-1.36934672E+00,+13.91677148E+00
+17.80000E-03,-1.48743717E+00,+13.11275137E+00
+17.82500E-03,-1.41206029E+00,+4.97204779E+00
+17.85000E-03,-1.44723617E+00,-4.31187188E+00
+17.87500E-03,-1.46231154E+00,-13.28172119E+00
+17.90000E-03,-1.50502511E+00,-14.39981166E+00
+17.92500E-03,-1.49999998E+00,-14.39981166E+00
+17.95000E-03,-1.52763817E+00,-14.28674633E+00
+17.97500E-03,-1.48743717E+00,-14.39981166E+00
+18.00000E-03,-1.52512561E+00,-14.39981166E+00
+18.02500E-03,-1.52763817E+00,-14.39981166E+00
+18.05000E-03,-1.51507536E+00,-14.19880663E+00
+18.07500E-03,-1.50251255E+00,-14.31187196E+00
+18.10000E-03,-1.52763817E+00,-14.28674633E+00
+18.12500E-03,-1.49999998E+00,-14.26162070E+00
+18.15000E-03,-1.48743717E+00,-14.39981166E+00
+18.17500E-03,-1.48743717E+00,-14.39981166E+00
+18.20000E-03,-1.48492461E+00,-14.39981166E+00
+18.22500E-03,-1.47989948E+00,-14.22393226E+00
+18.25000E-03,-1.43467335E+00,-14.33699758E+00
+18.27500E-03,-1.42964823E+00,-14.39981166E+00
+18.30000E-03,-1.40703516E+00,-14.28674633E+00
+18.32500E-03,-1.40703516E+00,-14.26162070E+00
+18.35000E-03,-1.37437184E+00,-14.23649507E+00
+18.37500E-03,-1.36683416E+00,-14.39981166E+00
+18.40000E-03,-1.32663315E+00,-14.39981166E+00
+18.42500E-03,-1.32663315E+00,-14.39981166E+00
+18.45000E-03,-1.34422109E+00,-14.33699758E+00
+18.47500E-03,-1.28643215E+00,-14.39981166E+00
+18.50000E-03,-1.26633164E+00,-14.39981166E+00
+18.52500E-03,-1.24623114E+00,-14.32443477E+00
+18.55000E-03,-1.21356783E+00,-14.39981166E+00
+18.57500E-03,-1.20854270E+00,-14.39981166E+00
+18.60000E-03,-1.16582913E+00,-14.38724884E+00
+18.62500E-03,-1.16582913E+00,-14.36212321E+00
+18.65000E-03,-1.15326632E+00,-14.33699758E+00
+18.67500E-03,-1.10804019E+00,-14.39981166E+00
+18.70000E-03,-1.10552763E+00,-14.39981166E+00
+18.72500E-03,-1.04522612E+00,-14.26162070E+00
+18.75000E-03,-1.04522612E+00,-14.34956040E+00
+18.77500E-03,-1.04522612E+00,-14.37468603E+00
+18.80000E-03,-1.00251255E+00,-14.39981166E+00
+18.82500E-03,-964.82411E-03,-14.22393226E+00
+18.85000E-03,-972.36180E-03,-14.24905789E+00
+18.87500E-03,-907.03517E-03,-14.27418351E+00
+18.90000E-03,-884.42210E-03,-14.29930914E+00
+18.92500E-03,-884.42210E-03,-14.26162070E+00
+18.95000E-03,-844.22110E-03,-14.19880663E+00
+18.97500E-03,-806.53265E-03,-14.39981166E+00
+19.00000E-03,-801.50753E-03,-14.19880663E+00
+19.02500E-03,-796.48240E-03,-14.22393226E+00
+19.05000E-03,-733.66833E-03,-14.24905789E+00
+19.07500E-03,-723.61808E-03,-14.39981166E+00
+19.10000E-03,-663.31658E-03,-14.39981166E+00
+19.12500E-03,-643.21607E-03,-14.32443477E+00
+19.15000E-03,-580.40200E-03,-14.19880663E+00
+19.17500E-03,-565.32663E-03,-14.19880663E+00
+19.20000E-03,-562.81406E-03,-14.19880663E+00
+19.22500E-03,-562.81406E-03,-14.39981166E+00
+19.25000E-03,-550.25125E-03,-14.33699758E+00
+19.27500E-03,-497.48743E-03,-14.19880663E+00
+19.30000E-03,-442.21105E-03,-14.19880663E+00
+19.32500E-03,-442.21105E-03,-14.32443477E+00
+19.35000E-03,-379.39698E-03,-14.19880663E+00
+19.37500E-03,-364.32160E-03,-14.19880663E+00
+19.40000E-03,-361.80904E-03,-14.19880663E+00
+19.42500E-03,-321.60804E-03,-14.16111819E+00
+19.45000E-03,-281.40703E-03,-14.19880663E+00
+19.47500E-03,-281.40703E-03,-14.27418351E+00
+19.50000E-03,-258.79397E-03,-14.29930914E+00
+19.52500E-03,-213.56784E-03,-14.19880663E+00
+19.55000E-03,-201.00502E-03,-14.39981166E+00
+19.57500E-03,-163.31658E-03,-14.39981166E+00
+19.60000E-03,-120.60301E-03,-14.39981166E+00
+19.62500E-03,-113.06533E-03,-14.22393226E+00
+19.65000E-03,-67.83920E-03,-14.39981166E+00
+19.67500E-03,-15.07538E-03,-14.19880663E+00
+19.70000E-03,+17.58794E-03,-14.39981166E+00
+19.72500E-03,+0.0E+00,-14.26162070E+00
+19.75000E-03,+40.20100E-03,-14.19880663E+00
+19.77500E-03,+80.40201E-03,-14.21136944E+00
+19.80000E-03,+120.60301E-03,-14.38724884E+00
+19.82500E-03,+120.60301E-03,-14.39981166E+00
+19.85000E-03,+148.24120E-03,-14.19880663E+00
+19.87500E-03,+175.87940E-03,-14.31187196E+00
+19.90000E-03,+201.00502E-03,-14.19880663E+00
+19.92500E-03,+253.76884E-03,-14.32443477E+00
+19.95000E-03,+248.74372E-03,-14.23649507E+00
+19.97500E-03,+321.60804E-03,-14.21136944E+00
+20.00000E-03,+321.60804E-03,-14.39981166E+00
+20.02500E-03,+366.83417E-03,-14.39981166E+00
+20.05000E-03,+371.85929E-03,-14.39981166E+00
+20.07500E-03,+402.01005E-03,-14.27418351E+00
+20.10000E-03,+422.11055E-03,-14.39981166E+00
+20.12500E-03,+482.41206E-03,-14.26162070E+00
+20.15000E-03,+552.76381E-03,-14.39981166E+00
+20.17500E-03,+522.61306E-03,-14.19880663E+00
+20.20000E-03,+522.61306E-03,-14.39981166E+00
+20.22500E-03,+567.83919E-03,-14.39981166E+00
+20.25000E-03,+603.01507E-03,-14.24905789E+00
+20.27500E-03,+643.21607E-03,-14.31187196E+00
+20.30000E-03,+663.31658E-03,-14.19880663E+00
+20.32500E-03,+668.34170E-03,-14.19880663E+00
+20.35000E-03,+713.56783E-03,-14.39981166E+00
+20.37500E-03,+726.13065E-03,-14.37468603E+00
+20.40000E-03,+763.81909E-03,-14.38724884E+00
+20.42500E-03,+804.02009E-03,-14.19880663E+00
+20.45000E-03,+844.22110E-03,-14.24905789E+00
+20.47500E-03,+844.22110E-03,-14.19880663E+00
+20.50000E-03,+884.42210E-03,-14.19880663E+00
+20.52500E-03,+896.98492E-03,-14.32443477E+00
+20.55000E-03,+944.72361E-03,-14.19880663E+00
+20.57500E-03,+927.13567E-03,-14.19880663E+00
+20.60000E-03,+924.62311E-03,-14.19880663E+00
+20.62500E-03,+1.00502511E+00,-14.22393226E+00
+20.65000E-03,+1.00502511E+00,-14.33699758E+00
+20.67500E-03,+1.02010049E+00,-14.27418351E+00
+20.70000E-03,+1.06281406E+00,-14.28674633E+00
+20.72500E-03,+1.07035175E+00,-14.32443477E+00
+20.75000E-03,+1.08542712E+00,-14.39981166E+00
+20.77500E-03,+1.08793969E+00,-14.19880663E+00
+20.80000E-03,+1.16582913E+00,-14.38724884E+00
+20.82500E-03,+1.13567838E+00,-14.22393226E+00
+20.85000E-03,+1.16582913E+00,-14.19880663E+00
+20.87500E-03,+1.18090451E+00,-14.39981166E+00
+20.90000E-03,+1.22361808E+00,-14.28674633E+00
+20.92500E-03,+1.24623114E+00,-14.32443477E+00
+20.95000E-03,+1.28643215E+00,-14.19880663E+00
+20.97500E-03,+1.28643215E+00,-14.19880663E+00
+21.00000E-03,+1.28643215E+00,-14.39981166E+00
+21.02500E-03,+1.33165828E+00,-14.19880663E+00
+21.05000E-03,+1.32663315E+00,-14.19880663E+00
+21.07500E-03,+1.36683416E+00,-14.31187196E+00
+21.10000E-03,+1.34422109E+00,-14.28674633E+00
+21.12500E-03,+1.33919597E+00,-14.19880663E+00
+21.15000E-03,+1.37437184E+00,-14.39981166E+00
+21.17500E-03,+1.36683416E+00,-14.17368100E+00
+21.20000E-03,+1.40703516E+00,-14.19880663E+00
+21.22500E-03,+1.37185928E+00,-14.39981166E+00
+21.25000E-03,+1.40703516E+00,-14.33699758E+00
+21.27500E-03,+1.42211054E+00,-14.19880663E+00
+21.30000E-03,+1.42713566E+00,-14.39981166E+00
+21.32500E-03,+1.40703516E+00,-14.06061567E+00
+21.35000E-03,+1.44723617E+00,-6.33448496E+00
+21.37500E-03,+1.44221104E+00,+1.73084174E+00
+21.40000E-03,+1.44723617E+00,+11.34139458E+00
+21.42500E-03,+1.40703516E+00,+13.90420867E+00
+21.45000E-03,+1.40703516E+00,+13.74089208E+00
+21.47500E-03,+1.40703516E+00,+13.85395741E+00
+21.50000E-03,+1.38442210E+00,+13.84139460E+00
+21.52500E-03,+1.37939697E+00,+13.74089208E+00
+21.55000E-03,+1.33417084E+00,+13.77858052E+00
+21.57500E-03,+1.32663315E+00,+13.94189711E+00
+21.60000E-03,+1.32663315E+00,+13.74089208E+00
+21.62500E-03,+1.32663315E+00,+13.74089208E+00
+21.65000E-03,+1.32663315E+00,+13.79114334E+00
+21.67500E-03,+1.29396984E+00,+13.74089208E+00
+21.70000E-03,+1.30402009E+00,+13.84139460E+00
+21.72500E-03,+1.24623114E+00,+13.74089208E+00
+21.75000E-03,+1.23618089E+00,+13.74089208E+00
+21.77500E-03,+1.24120602E+00,+13.75345490E+00
+21.80000E-03,+1.20351758E+00,+13.74089208E+00
+21.82500E-03,+1.16582913E+00,+13.70320364E+00
+21.85000E-03,+1.15326632E+00,+13.87908304E+00
+21.87500E-03,+1.14070351E+00,+13.81626897E+00
+21.90000E-03,+1.10301506E+00,+13.94189711E+00
+21.92500E-03,+1.08542712E+00,+13.94189711E+00
+21.95000E-03,+1.04522612E+00,+13.77858052E+00
+21.97500E-03,+1.08040200E+00,+13.74089208E+00
+22.00000E-03,+1.00502511E+00,+13.92933429E+00
+22.02500E-03,+997.48743E-03,+13.94189711E+00
+22.05000E-03,+964.82411E-03,+13.87908304E+00
+22.07500E-03,+939.69848E-03,+13.74089208E+00
+22.10000E-03,+924.62311E-03,+13.74089208E+00
+22.12500E-03,+896.98492E-03,+13.74089208E+00
+22.15000E-03,+884.42210E-03,+13.62782675E+00
+22.17500E-03,+844.22110E-03,+13.55244987E+00
+22.20000E-03,+841.70853E-03,+13.74089208E+00
+22.22500E-03,+804.02009E-03,+13.74089208E+00
+22.25000E-03,+781.40703E-03,+13.74089208E+00
+22.27500E-03,+738.69346E-03,+13.85395741E+00
+22.30000E-03,+723.61808E-03,+13.84139460E+00
+22.32500E-03,+683.41708E-03,+13.66551520E+00
+22.35000E-03,+650.75376E-03,+13.77858052E+00
+22.37500E-03,+645.72864E-03,+13.74089208E+00
+22.40000E-03,+603.01507E-03,+13.74089208E+00
+22.42500E-03,+603.01507E-03,+13.76601771E+00
+22.45000E-03,+550.25125E-03,+13.74089208E+00
+22.47500E-03,+522.61306E-03,+13.77858052E+00
+22.50000E-03,+499.99999E-03,+13.74089208E+00
+22.52500E-03,+482.41206E-03,+13.74089208E+00
+22.55000E-03,+442.21105E-03,+13.74089208E+00
+22.57500E-03,+402.01005E-03,+13.71576645E+00
+22.60000E-03,+361.80904E-03,+13.74089208E+00
+22.62500E-03,+361.80904E-03,+13.74089208E+00
+22.65000E-03,+349.24623E-03,+13.82883178E+00
+22.67500E-03,+321.60804E-03,+13.65295238E+00
+22.70000E-03,+281.40703E-03,+13.74089208E+00
+22.72500E-03,+241.20603E-03,+13.66551520E+00
+22.75000E-03,+208.54271E-03,+13.69064083E+00
+22.77500E-03,+163.31658E-03,+13.75345490E+00
+22.80000E-03,+160.80402E-03,+13.74089208E+00
+22.82500E-03,+153.26633E-03,+13.74089208E+00
+22.85000E-03,+108.04020E-03,+13.67807801E+00
+22.87500E-03,+87.93970E-03,+13.61526394E+00
+22.90000E-03,+60.30151E-03,+13.74089208E+00
+22.92500E-03,+40.20100E-03,+13.60270113E+00
+22.95000E-03,-20.10050E-03,+13.74089208E+00
+22.97500E-03,-35.17588E-03,+13.74089208E+00
+23.00000E-03,-80.40201E-03,+13.74089208E+00
+23.02500E-03,-120.60301E-03,+13.76601771E+00
+23.05000E-03,-130.65326E-03,+13.87908304E+00
+23.07500E-03,-183.41708E-03,+13.53988706E+00
+23.10000E-03,-180.90452E-03,+13.82883178E+00
+23.12500E-03,-211.05527E-03,+13.86652022E+00
+23.15000E-03,-231.15578E-03,+13.69064083E+00
+23.17500E-03,-241.20603E-03,+13.74089208E+00
+23.20000E-03,-321.60804E-03,+13.74089208E+00
+23.22500E-03,-314.07035E-03,+13.74089208E+00
+23.25000E-03,-361.80904E-03,+13.74089208E+00
+23.27500E-03,-361.80904E-03,+13.69064083E+00
+23.30000E-03,-422.11055E-03,+13.64038957E+00
+23.32500E-03,-427.13567E-03,+13.74089208E+00
+23.35000E-03,-449.74874E-03,+13.57757550E+00
+23.37500E-03,-517.58793E-03,+13.74089208E+00
+23.40000E-03,-522.61306E-03,+13.53988706E+00
+23.42500E-03,-555.27638E-03,+13.74089208E+00
+23.45000E-03,-562.81406E-03,+13.67807801E+00
+23.47500E-03,-625.62813E-03,+13.61526394E+00
+23.50000E-03,-623.11557E-03,+13.84139460E+00
+23.52500E-03,-668.34170E-03,+13.66551520E+00
+23.55000E-03,-690.95477E-03,+13.74089208E+00
+23.57500E-03,-723.61808E-03,+13.91677148E+00
+23.60000E-03,-723.61808E-03,+13.74089208E+00
+23.62500E-03,-763.81909E-03,+13.56501268E+00
+23.65000E-03,-804.02009E-03,+13.79114334E+00
+23.67500E-03,-804.02009E-03,+13.85395741E+00
+23.70000E-03,-844.22110E-03,+13.74089208E+00
+23.72500E-03,-854.27135E-03,+13.66551520E+00
+23.75000E-03,-884.42210E-03,+13.89164585E+00
+23.77500E-03,-924.62311E-03,+13.74089208E+00
+23.80000E-03,-924.62311E-03,+13.74089208E+00
+23.82500E-03,-957.28642E-03,+13.74089208E+00
+23.85000E-03,-984.92461E-03,+13.59013831E+00
+23.87500E-03,-1.00502511E+00,+13.77858052E+00
+23.90000E-03,-1.04522612E+00,+13.62782675E+00
+23.92500E-03,-1.07035175E+00,+13.86652022E+00
+23.95000E-03,-1.08542712E+00,+13.74089208E+00
+23.97500E-03,-1.12562813E+00,+13.55244987E+00
+24.00000E-03,-1.12562813E+00,+13.74089208E+00
+24.02500E-03,-1.20603014E+00,+13.74089208E+00
+24.05000E-03,-1.14572863E+00,+13.67807801E+00
+24.07500E-03,-1.20603014E+00,+13.74089208E+00
+24.10000E-03,-1.20603014E+00,+13.74089208E+00
+24.12500E-03,-1.24623114E+00,+13.74089208E+00
+24.15000E-03,-1.27638190E+00,+13.69064083E+00
